frame,time_s,F_roi1,F_roi2,F_roi3,F_roi4,F_roi5,F_roi6,F_roi7,F_roi8,F_roi9,F_roi10,F_roi11,F_roi12,F_roi13,F_roi14,F_roi15,F_roi16,F_roi17,F_roi18,F_roi19,F_roi20,F0_roi1,FF0_roi1,F0_roi2,FF0_roi2,F0_roi3,FF0_roi3,F0_roi4,FF0_roi4,F0_roi5,FF0_roi5,F0_roi6,FF0_roi6,F0_roi7,FF0_roi7,F0_roi8,FF0_roi8,F0_roi9,FF0_roi9,F0_roi10,FF0_roi10,F0_roi11,FF0_roi11,F0_roi12,FF0_roi12,F0_roi13,FF0_roi13,F0_roi14,FF0_roi14,F0_roi15,FF0_roi15,F0_roi16,FF0_roi16,F0_roi17,FF0_roi17,F0_roi18,FF0_roi18,F0_roi19,FF0_roi19,F0_roi20,FF0_roi20,FF0_roi1_smooth,FF0_roi2_smooth,FF0_roi3_smooth,FF0_roi4_smooth,FF0_roi5_smooth,FF0_roi6_smooth,FF0_roi7_smooth,FF0_roi8_smooth,FF0_roi9_smooth,FF0_roi10_smooth,FF0_roi11_smooth,FF0_roi12_smooth,FF0_roi13_smooth,FF0_roi14_smooth,FF0_roi15_smooth,FF0_roi16_smooth,FF0_roi17_smooth,FF0_roi18_smooth,FF0_roi19_smooth,FF0_roi20_smooth
160,2.6666666666666665,28.846067428588867,33.48323059082031,35.50574493408203,31.946414947509766,33.1141242980957,32.59554672241211,23.7737979888916,19.34117889404297,20.772268295288086,20.462453842163086,19.054664611816406,17.654924392700195,18.76662254333496,18.335851669311523,16.239826202392578,16.398761749267578,16.118389129638672,15.351438522338867,12.788870811462402,14.56510066986084,26.57652053833008,1.0853966901718954,32.306505584716795,1.0364237785797603,34.14685287475586,1.0397955285750733,31.086957931518555,1.0276468677920982,31.910779190063476,1.037709674867699,31.28795623779297,1.0417921347972128,20.49257125854492,1.1601178636369747,15.812025260925292,1.223194282508448,16.957833099365235,1.2249364747000389,16.66562614440918,1.2278238852146355,14.909623908996583,1.2780110838556211,14.038421630859375,1.2576146276936855,15.417634010314941,1.2172180589304058,14.754776573181152,1.2427061554181356,12.876751136779784,1.2611741913693482,12.251357650756836,1.3385260814955096,12.155015563964843,1.3260689831960213,11.107542991638184,1.3820732932472564,9.071129608154298,1.4098432459796542,11.176677894592284,1.303169046046143,1.0820452369021698,1.0346631230580197,1.039301820424869,1.0261669592380902,1.0366036882505796,1.040388527049983,1.1510682522124436,1.2075646065456693,1.215071894766842,1.2210748205045217,1.271121751559501,1.2472397834195632,1.2075852813773635,1.2325729046316634,1.2492169942913172,1.3295690203636954,1.3138651685631397,1.366926210120003,1.3911792355787191,1.2841653981084165
161,2.683333333333333,28.673200607299805,33.279998779296875,35.380619049072266,31.6954288482666,32.899085998535156,32.334800720214844,23.496864318847656,18.996673583984375,20.47046661376953,20.182039260864258,18.893125534057617,17.468273162841797,18.534223556518555,18.0571346282959,15.919946670532227,16.20835304260254,15.8560791015625,15.063681602478027,12.46988582611084,14.137248039245605,26.57652053833008,1.0788921960625275,32.306505584716795,1.0301330390570191,34.14685287475586,1.0361311825380108,31.086957931518555,1.019573189441323,31.910779190063476,1.0309709393990425,31.28795623779297,1.0334583848962746,20.49257125854492,1.1466040070032704,15.812025260925292,1.2014067313014603,16.957833099365235,1.2071392903693445,16.66562614440918,1.2109979598717164,14.909623908996583,1.2671765330483862,14.038421630859375,1.2443188858527297,15.417634010314941,1.2021444758721413,14.754776573181152,1.2238162020777217,12.876751136779784,1.2363325579120794,12.251357650756836,1.3229842360859703,12.155015563964843,1.3044885889385407,11.107542991638184,1.3561668511045193,9.071129608154298,1.3746783878935325,11.176677894592284,1.2648882049366172,1.0820943392207225,1.034102053228246,1.0390501428268428,1.0255601884360177,1.0361517065019898,1.0399652615001131,1.15161440413326,1.2083708004111204,1.2154916397629623,1.2214792436459712,1.271723246616327,1.247192781828788,1.2061754131140103,1.2318328167184653,1.2488343840988116,1.330541062360751,1.3145431262953058,1.3675783475205514,1.391271957573791,1.2824566688547363
162,2.7,28.568723678588867,33.28242492675781,35.37612533569336,31.775413513183594,32.92726135253906,32.42559051513672,23.617979049682617,19.148778915405273,20.615129470825195,20.37495231628418,18.939443588256836,17.53594970703125,18.6294002532959,18.206317901611328,16.019346237182617,16.3382568359375,15.988297462463379,15.253362655639648,12.6207857131958,14.271308898925781,26.57652053833008,1.0749610219812455,32.306505584716795,1.0302081368559617,34.14685287475586,1.0359995829028883,31.086957931518555,1.0221461226016917,31.910779190063476,1.031853880985523,31.28795623779297,1.0363601338706039,20.49257125854492,1.1525141843698348,15.812025260925292,1.2110263296078696,16.957833099365235,1.215670029892962,16.66562614440918,1.2225734658712097,14.909623908996583,1.2702831207451604,14.038421630859375,1.2491396944855666,15.417634010314941,1.208317712097211,14.754776573181152,1.2339270480519393,12.876751136779784,1.2440518626959138,12.251357650756836,1.3335874522386664,12.155015563964843,1.315366268214646,11.107542991638184,1.3732436297678488,9.071129608154298,1.3913135693542087,11.176677894592284,1.2768829014774419,1.0822818089147184,1.033657487354814,1.0389132881785312,1.0250611642798304,1.035810862973864,1.0396337748248323,1.1519745556126029,1.2088058254918954,1.2160193663251846,1.2221049499736552,1.272579253393658,1.2477204500028813,1.2055626700116637,1.2317757993745038,1.2490107630762215,1.3320398094771433,1.3156284083088399,1.3686593164327534,1.3917566302056208,1.2811734756077253
163,2.716666666666667,28.813989639282227,33.551109313964844,35.646854400634766,32.077816009521484,33.264530181884766,32.74351119995117,23.654773712158203,19.119356155395508,20.697093963623047,20.447486877441406,18.955156326293945,17.564483642578125,18.674217224121094,18.26209259033203,16.271848678588867,16.31920051574707,16.058815002441406,15.189000129699707,12.65188217163086,14.476510047912598,26.57652053833008,1.0841896928427914,32.306505584716795,1.0385248638539488,34.14685287475586,1.043927958203956,31.086957931518555,1.0318737549098786,31.910779190063476,1.0424230001955836,31.28795623779297,1.0465212540920148,20.49257125854492,1.1543096966074826,15.812025260925292,1.2091655458357569,16.957833099365235,1.2205034595132194,16.66562614440918,1.2269258112633785,14.909623908996583,1.2713369862305015,14.038421630859375,1.251172254576521,15.417634010314941,1.211224576457541,14.754776573181152,1.2377071587465385,12.876751136779784,1.2636610357492806,12.251357650756836,1.3320320066518456,12.155015563964843,1.3211677860824707,11.107542991638184,1.3674491416449224,9.071129608154298,1.3947416383796039,11.176677894592284,1.295242663736145,1.082444666907496,1.0333617051885828,1.0389250428259815,1.024726717239881,1.0356130193896624,1.0394230155933504,1.1519986447268038,1.2086394482114247,1.21641223689016,1.2226863497708726,1.2732775802351068,1.2485792149114332,1.2057341712697751,1.2322949320165757,1.2494001568572783,1.3336533879556796,1.3167750632890556,1.3698514139449522,1.3924104928180858,1.2800738214590148
164,2.7333333333333334,28.834260940551758,33.322425842285156,35.464786529541016,31.859535217285156,33.05741500854492,32.5153923034668,23.578536987304688,19.116540908813477,20.6527156829834,20.426250457763672,18.98641586303711,17.609394073486328,18.73891830444336,18.27932357788086,16.086057662963867,16.391298294067383,16.015045166015625,15.217435836791992,12.616857528686523,14.2166109085083,26.57652053833008,1.0849524451090369,32.306505584716795,1.031446305912112,34.14685287475586,1.0385960504067266,31.086957931518555,1.0248521353381863,31.910779190063476,1.0359325546910647,31.28795623779297,1.039230304988448,20.49257125854492,1.1505894838585955,15.812025260925292,1.2089875011807822,16.957833099365235,1.2178864812483896,16.66562614440918,1.2256515465286655,14.909623908996583,1.2734335875219869,14.038421630859375,1.2543713628587143,15.417634010314941,1.2154211399691004,14.754776573181152,1.2388749831092705,12.876751136779784,1.2492326280203832,12.251357650756836,1.337916887362667,12.155015563964843,1.3175668169026744,11.107542991638184,1.3700091773894332,9.071129608154298,1.3908805268689877,11.176677894592284,1.2719889615309443,1.082611862387293,1.0332703675741886,1.039087882550094,1.0246476742490744,1.0356206480124979,1.0394119059476663,1.1517035337249693,1.2078767042492422,1.2167060002683667,1.2232882783554953,1.2738832111801368,1.2498478355886102,1.2068969209772253,1.2334833472967976,1.2502016916179106,1.3353445454920299,1.3179961635905733,1.3711179690258883,1.393172979544019,1.2793139301564485
165,2.75,28.7634220123291,33.37373733520508,35.474525451660156,31.81737518310547,33.046142578125,32.52163314819336,23.59372901916504,19.11820411682129,20.654769897460938,20.430471420288086,19.054664611816406,17.610733032226562,18.69719696044922,18.26042938232422,16.059873580932617,16.421628952026367,16.052431106567383,15.281457901000977,12.704910278320312,14.270973205566406,26.57652053833008,1.0822869747318862,32.306505584716795,1.0330345771284268,34.14685287475586,1.0388812574258,31.086957931518555,1.023495938496007,31.910779190063476,1.035579306330917,31.28795623779297,1.0394297697498767,20.49257125854492,1.151330827229746,15.812025260925292,1.209092687453911,16.957833099365235,1.2180076178621009,16.66562614440918,1.225904820092337,14.909623908996583,1.2780110838556211,14.038421630859375,1.2544667410127148,15.417634010314941,1.2127150604262713,14.754776573181152,1.2375944353854247,12.876751136779784,1.247199189480404,12.251357650756836,1.3403925850627592,12.155015563964843,1.3206425793609795,11.107542991638184,1.3757730141134668,9.071129608154298,1.4005874490977954,11.176677894592284,1.2768528663129197,1.0829943928456218,1.0334776851999696,1.0394718662174345,1.02484314504443,1.0358796105860832,1.0396430758525437,1.1512715531685025,1.206803633256888,1.2171944332512943,1.2241488266537934,1.274674592674964,1.2521251846135704,1.2100882633770682,1.2362217250028404,1.2518157316867675,1.3372156441034009,1.3195150573552936,1.3727429256525878,1.3945705853364319,1.2798028420372352
166,2.7666666666666666,28.899085998535156,33.59676742553711,35.66033935546875,31.990346908569336,33.18879699707031,32.64690017700195,23.61045265197754,19.05884552001953,20.65650749206543,20.41627311706543,19.004745483398438,17.58271598815918,18.6600399017334,18.241384506225586,16.223981857299805,16.371288299560547,16.083738327026367,15.290311813354492,12.749590873718262,14.430872917175293,26.57652053833008,1.08739163040005,32.306505584716795,1.0399381430293315,34.14685287475586,1.044322868823785,31.086957931518555,1.0290600636781784,31.910779190063476,1.0400497211113162,31.28795623779297,1.0434334518010961,20.49257125854492,1.1521469099263244,15.812025260925292,1.205338671391943,16.957833099365235,1.2181100834657137,16.66562614440918,1.225052868710515,14.909623908996583,1.274662969327538,14.038421630859375,1.2524710006934616,15.417634010314941,1.210305024055518,14.754776573181152,1.2363036753387258,12.876751136779784,1.2599437299800993,12.251357650756836,1.336283599438402,12.155015563964843,1.3232182420817908,11.107542991638184,1.3765701222012032,9.071129608154298,1.4055130313932778,11.176677894592284,1.2911594172502292,1.0831178118630826,1.0335792759712137,1.0397324585710213,1.0249772226154357,1.03602610980234,1.0397554270042737,1.1502543936553622,1.2048110008916348,1.217006605200259,1.22438092843323,1.2747090917823496,1.254292713716796,1.2142818007252736,1.239450840537071,1.2530865098011321,1.3380441320965355,1.3199783472246251,1.3732525041213897,1.3947655145771312,1.2802320409421863
167,2.783333333333333,28.791044235229492,33.49050521850586,35.5869140625,31.974782943725586,33.16396713256836,32.63243103027344,23.552473068237305,19.004989624023438,20.675142288208008,20.477676391601562,19.000328063964844,17.578800201416016,18.709257125854492,18.278566360473633,16.149599075317383,16.356678009033203,16.013525009155273,15.192916870117188,12.590180397033691,14.39412784576416,26.57652053833008,1.0833263215816948,32.306505584716795,1.036648953898288,34.14685287475586,1.0421725888774,31.086957931518555,1.0285594046919233,31.910779190063476,1.0392716183782533,31.28795623779297,1.0429710007985906,20.49257125854492,1.149317612274569,15.812025260925292,1.2019326626671034,16.957833099365235,1.2192089736383782,16.66562614440918,1.2287372952063496,14.909623908996583,1.2743666895916737,14.038421630859375,1.2521920671462203,15.417634010314941,1.2134972923431273,14.754776573181152,1.2388236629551854,12.876751136779784,1.2541672121929408,12.251357650756836,1.3350910548287487,12.155015563964843,1.3174417527386384,11.107542991638184,1.3678017615195812,9.071129608154298,1.387939643781081,11.176677894592284,1.2878717613154624,1.0832792570338061,1.033706019867664,1.039962566571713,1.025212598363582,1.036228491174886,1.0399418648920211,1.1489414774929407,1.2023590712014744,1.2163992758645084,1.2242088557665967,1.2743280615298225,1.2564532422092536,1.2192787329855985,1.2430476833834998,1.2542332253757258,1.3381634968854637,1.3198415063492512,1.373111475515597,1.3943600465485997,1.2810030616359882
168,2.8,28.474939346313477,33.11919021606445,35.24275588989258,31.566390991210938,32.76030349731445,32.24045944213867,23.20905876159668,18.611360549926758,20.301485061645508,20.074325561523438,18.703763961791992,17.28038787841797,18.405475616455078,18.029170989990234,15.865743637084961,16.054153442382812,15.70364761352539,14.895793914794922,12.318657875061035,14.002516746520996,26.57652053833008,1.0714321803429985,32.306505584716795,1.0251554483110705,34.14685287475586,1.032093821915486,31.086957931518555,1.0154223215004996,31.910779190063476,1.0266218603497939,31.28795623779297,1.0304431263297142,20.49257125854492,1.13255962215669,15.812025260925292,1.1770383769825608,16.957833099365235,1.1971744822990051,16.66562614440918,1.20453473440347,14.909623908996583,1.254475906029125,14.038421630859375,1.2309352385051662,15.417634010314941,1.1937937821160605,14.754776573181152,1.2219209759340408,12.876751136779784,1.232123186085948,12.251357650756836,1.3103979085445323,12.155015563964843,1.2919479642692469,11.107542991638184,1.341052105403378,9.071129608154298,1.3580070407093998,11.176677894592284,1.2528335233939205,1.0836334942871586,1.0337991476401862,1.040113953142296,1.025410397044794,1.0363715706445293,1.0401128171903569,1.1474885932474674,1.199829801960977,1.2156281989970859,1.2238403695264808,1.273938252274602,1.258712028013521,1.2249602314158925,1.246973747336495,1.255388037249539,1.3378082258518609,1.3193540792726723,1.3724491741024976,1.3934571380642626,1.2821309328584267
169,2.816666666666667,28.752059936523438,33.27798080444336,35.398101806640625,31.720449447631836,32.926734924316406,32.39026641845703,23.429685592651367,18.88192367553711,20.536954879760742,20.352052688598633,19.029296875,17.60125732421875,18.678943634033203,18.25680160522461,16.06020736694336,16.437828063964844,16.05045509338379,15.30750846862793,12.625368118286133,14.217114448547363,26.57652053833008,1.0818594516560465,32.306505584716795,1.0300705756362005,34.14685287475586,1.0366431699130256,31.086957931518555,1.0203780478459423,31.910779190063476,1.0318373841077901,31.28795623779297,1.0352311340595834,20.49257125854492,1.1433258080233215,15.812025260925292,1.1941496022143447,16.957833099365235,1.2110600900140644,16.66562614440918,1.221199402425461,14.909623908996583,1.2763096501393019,14.038421630859375,1.2537917571536332,15.417634010314941,1.2115311351622648,14.754776573181152,1.2373485640174906,12.876751136779784,1.2472251110818386,12.251357650756836,1.3417148150065954,12.155015563964843,1.3204800116395978,11.107542991638184,1.3781183183492067,9.071129608154298,1.391818733020508,11.176677894592284,1.2720340142777276,1.084462185566072,1.0340265072026864,1.0403332439694037,1.025735965405842,1.0366328694375497,1.0403938371435508,1.1463754484035542,1.1979192958910683,1.2151860217857915,1.2236467943472735,1.2738648678706277,1.2612953350222778,1.2313102055506173,1.2513671420600687,1.25677568531237,1.337409650690794,1.3189349547242144,1.3719072900865865,1.3928196065633611,1.2841898734559487
170,2.8333333333333335,28.865671157836914,33.37333297729492,35.528221130371094,31.875492095947266,33.07344055175781,32.55724334716797,23.445436477661133,18.911346435546875,20.615760803222656,20.3972110748291,19.01096534729004,17.625566482543945,18.730770111083984,18.312122344970703,16.140594482421875,16.450214385986328,16.099695205688477,15.259322166442871,12.647135734558105,14.289597511291504,26.57652053833008,1.0861343235735204,32.306505584716795,1.0330220608286032,34.14685287475586,1.040453750179609,31.086957931518555,1.0253654335096336,31.910779190063476,1.0364347531211764,31.28795623779297,1.040567913727833,20.49257125854492,1.1440944224061165,15.812025260925292,1.1960103859864575,16.957833099365235,1.2157072594371945,16.66562614440918,1.2239090747677521,14.909623908996583,1.2750801404064038,14.038421630859375,1.2555233733541153,15.417634010314941,1.2148926416694312,14.754776573181152,1.2410979084736207,12.876751136779784,1.2534679214479494,12.251357650756836,1.3427258312853274,12.155015563964843,1.3245310235075436,11.107542991638184,1.3737801580358653,9.071129608154298,1.3942183918515765,11.176677894592284,1.2785192206536946,1.0857767744870646,1.0344333504135623,1.040701069971427,1.026241734100529,1.037023652975852,1.0408262120971776,1.145622732018872,1.1965997993552013,1.2150134376878894,1.2236465089417146,1.2742806033863587,1.264277248157506,1.2380938548108702,1.2560483645579934,1.2585828537539938,1.33728517800423,1.3187928691289477,1.371583184584971,1.3925260179675811,1.2869355778441778
171,2.85,29.156160354614258,33.60242462158203,35.743507385253906,32.14322280883789,33.33163070678711,32.78691864013672,23.744529724121094,19.170909881591797,20.8575496673584,20.62044334411621,19.272666931152344,17.871652603149414,19.017927169799805,18.545345306396484,16.354236602783203,16.677623748779297,16.289514541625977,15.502979278564453,12.87266731262207,14.451510429382324,26.57652053833008,1.0970646180926387,32.306505584716795,1.0401132531485637,34.14685287475586,1.0467584675037045,31.086957931518555,1.0339777497575087,31.910779190063476,1.044525754393552,31.28795623779297,1.0479086070995312,20.49257125854492,1.1586896258428372,15.812025260925292,1.2124259584233645,16.957833099365235,1.2299655000224727,16.66562614440918,1.2373038471785083,14.909623908996583,1.292632667918811,14.038421630859375,1.2730528454754342,15.417634010314941,1.2335178768075659,14.754776573181152,1.2569045159318248,12.876751136779784,1.270059227600563,12.251357650756836,1.3612878037030471,12.155015563964843,1.3401475675537926,11.107542991638184,1.3957163425102361,9.071129608154298,1.4190809599997847,11.176677894592284,1.293005897250965,1.0866252695618979,1.0343607694232877,1.04057866099262,1.0262055676431527,1.0368709117057777,1.0407121952303675,1.1441550929958395,1.1944316147244896,1.2137925338978492,1.2225991973949673,1.2738384093503856,1.266221952797864,1.2439574479394369,1.2596589962144933,1.25909362566559,1.3358744483918925,1.3173916891026942,1.3697802132811883,1.3903999885006033,1.2882726872753625
172,2.8666666666666667,29.078636169433594,33.63313293457031,35.730018615722656,32.11012649536133,33.286720275878906,32.75996780395508,23.588850021362305,19.053728103637695,20.786006927490234,20.58193588256836,19.201799392700195,18.19118309020996,19.855443954467773,19.11457061767578,16.554203033447266,16.598697662353516,16.224164962768555,15.464838981628418,12.862029075622559,14.686408996582031,26.57652053833008,1.0941476002283606,32.306505584716795,1.0410637834653682,34.14685287475586,1.0463634451694142,31.086957931518555,1.0329131131485014,31.910779190063476,1.043118379454798,31.28795623779297,1.0470472265741684,20.49257125854492,1.151092741059827,15.812025260925292,1.2050150305997362,16.957833099365235,1.2257466390719636,16.66562614440918,1.2349932552322964,14.909623908996583,1.2878795273376198,14.038421630859375,1.2958139859699007,15.417634010314941,1.2878398813452039,14.754776573181152,1.2954835691933932,12.876751136779784,1.2855884887115352,12.251357650756836,1.3548455718561216,12.155015563964843,1.3347712207680955,11.107542991638184,1.3922826131098867,9.071129608154298,1.417908202310384,11.176677894592284,1.314022747643814,1.0875261771883102,1.034274387824198,1.0404654151414063,1.026222345535006,1.0367636985934485,1.0406232589810422,1.1426870342067315,1.1923128206944404,1.2124932429130268,1.221449486715564,1.2733359585145294,1.2680105259880234,1.2495254732433791,1.2629844074779013,1.259547423996334,1.3342385903268907,1.315857645424543,1.3677063384526995,1.387936210632836,1.2896216257080684
173,2.8833333333333333,28.701047897338867,33.328887939453125,35.41458511352539,31.789794921875,32.95403289794922,32.44871520996094,23.30034828186035,18.682231903076172,20.388660430908203,20.210695266723633,18.796072006225586,17.957355499267578,19.826597213745117,19.016172409057617,16.311206817626953,16.24916648864746,15.869756698608398,15.059595108032227,12.434697151184082,14.460066795349121,26.57652053833008,1.0799400115581226,32.306505584716795,1.0316463305526917,34.14685287475586,1.037125888099244,31.086957931518555,1.022608741321834,31.910779190063476,1.0326928308980494,31.28795623779297,1.0370992264034773,20.49257125854492,1.1370143837925977,15.812025260925292,1.1815204943571485,16.957833099365235,1.2023151962541365,16.66562614440918,1.2127174275719437,14.909623908996583,1.2606670779189735,14.038421630859375,1.279157726663058,15.417634010314941,1.285968858806768,14.754776573181152,1.2888146638304332,12.876751136779784,1.2667175628670304,12.251357650756836,1.3263155767592547,12.155015563964843,1.3056138525775647,11.107542991638184,1.355798948459544,9.071129608154298,1.370799193521188,11.176677894592284,1.2937714526375919,1.08834920779917,1.034115706993822,1.040294030484441,1.0262463864464557,1.0366411348757714,1.040482696580678,1.1410953300339624,1.1900900593691583,1.2109897854472305,1.220099597626485,1.2725043802733427,1.2692983927706964,1.2543396122665424,1.2656671458513022,1.259534136195819,1.3321782674519036,1.3138901424612441,1.3651432965127035,1.384820781958089,1.2904604509933089
174,2.9,28.831811904907227,33.36040496826172,35.52922058105469,31.927305221557617,33.09968185424805,32.556392669677734,23.382299423217773,18.80248260498047,20.494314193725586,20.301651000976562,18.91685676574707,17.992069244384766,19.794328689575195,18.941051483154297,16.256004333496094,16.280609130859375,15.933738708496094,15.174016952514648,12.573159217834473,14.465435981750488,26.57652053833008,1.0848602947599721,32.306505584716795,1.0326218934691436,34.14685287475586,1.0404830193684054,31.086957931518555,1.0270321493627734,31.910779190063476,1.037257086613378,31.28795623779297,1.0405407250714769,20.49257125854492,1.1410134496161826,15.812025260925292,1.1891255101549325,16.957833099365235,1.2085455773528475,16.66562614440918,1.2181751123576692,14.909623908996583,1.2687682051009008,14.038421630859375,1.281630493618631,15.417634010314941,1.2838758966733865,14.754776573181152,1.2837233684434286,12.876751136779784,1.2624305743600317,12.251357650756836,1.3288820386248075,12.155015563964843,1.3108776886912243,11.107542991638184,1.366100222518853,9.071129608154298,1.3860632314780401,11.176677894592284,1.2942518446156022,1.0889474449243743,1.033815454712791,1.040028503901413,1.0261683776539479,1.0364243699853342,1.0402536819211723,1.1394313390637898,1.1877866930142063,1.2092379851185677,1.2185707334740397,1.2716250379671066,1.2701257558689378,1.2582809433471838,1.2676035615379826,1.2590556008734415,1.3298849613718133,1.3116671601823522,1.3622579471153948,1.3814308553543269,1.290572724781819
175,2.9166666666666665,28.74114418029785,33.13575744628906,35.26448440551758,31.67435073852539,32.84871292114258,32.350547790527344,23.127107620239258,18.563003540039062,20.332122802734375,20.105283737182617,18.716039657592773,17.71126937866211,19.441492080688477,18.649940490722656,16.030519485473633,16.003494262695312,15.699392318725586,14.872978210449219,12.296072006225586,14.313591003417969,26.57652053833008,1.0814487223354101,32.306505584716795,1.0256682623689442,34.14685287475586,1.032730147485655,31.086957931518555,1.0188951523755012,31.910779190063476,1.029392379468163,31.28795623779297,1.0339616798444273,20.49257125854492,1.1285605563331051,15.812025260925292,1.1739801343419298,16.957833099365235,1.1989811837159459,16.66562614440918,1.206392340915876,14.909623908996583,1.255299246435007,14.038421630859375,1.2616282545417392,15.417634010314941,1.2609906336913583,14.754776573181152,1.2639934192308613,12.876751136779784,1.244919569788513,12.251357650756836,1.3062629235794685,12.155015563964843,1.2915978787611362,11.107542991638184,1.338998032386251,9.071129608154298,1.355517177835525,11.176677894592284,1.2806659669724798,1.089103500428777,1.0333312586274597,1.0395677171008522,1.025923879855684,1.0360525296062315,1.0398609277610453,1.1375392225503513,1.185228135763858,1.2071468666679315,1.216698399085987,1.2702109717789285,1.2699557314905179,1.260864892687568,1.2684119578096777,1.2579382927740042,1.3268541707268127,1.3088068062901028,1.358813287568384,1.3773892155924454,1.2898315305454569
176,2.933333333333333,29.20583724975586,33.52121353149414,35.61638259887695,32.04669189453125,33.2120475769043,32.67768478393555,23.37031364440918,18.82179832458496,20.564119338989258,20.363567352294922,19.052209854125977,17.935516357421875,19.66199493408203,18.87908172607422,16.24382972717285,16.252342224121094,15.95714282989502,15.109654426574707,12.549427032470703,14.612080574035645,26.57652053833008,1.0989338204613217,32.306505584716795,1.0375994842150922,34.14685287475586,1.0430355830890492,31.086957931518555,1.0308725596479043,31.910779190063476,1.0407783332111809,31.28795623779297,1.0444173641634003,20.49257125854492,1.140428565530268,15.812025260925292,1.1903470943154528,16.957833099365235,1.2126619726997439,16.66562614440918,1.2218903253824813,14.909623908996583,1.2778464413599142,14.038421630859375,1.277602057342107,15.417634010314941,1.2752926240775635,14.754776573181152,1.2795233890826623,12.876751136779784,1.2614851024631284,12.251357650756836,1.3265747917429458,12.155015563964843,1.3128031589858336,11.107542991638184,1.3603057343959266,9.071129608154298,1.3834469988379028,11.176677894592284,1.307372433190147,1.0892393765027224,1.0330453183705428,1.0392532389355145,1.0258587623765998,1.0358673229050204,1.0396493988053366,1.135902807850241,1.183054665627893,1.2054115867456847,1.2151471456823135,1.2689077815648961,1.2695832132157672,1.2626509902451162,1.2687433685262302,1.2570089961888227,1.324019864513715,1.306274632313784,1.355518129352681,1.3735964420382198,1.2893972922104786
177,2.95,29.180217742919922,33.53939437866211,35.599151611328125,32.06718063354492,33.19496154785156,32.691444396972656,23.409198760986328,18.855443954467773,20.537586212158203,20.334272384643555,19.02078628540039,17.85733413696289,19.465612411499023,18.682435989379883,16.218311309814453,16.250118255615234,15.889058113098145,15.101481437683105,12.529132843017578,14.49026870727539,26.57652053833008,1.0979698302053744,32.306505584716795,1.0381622453939603,34.14685287475586,1.042530968868464,31.086957931518555,1.0315316379359376,31.910779190063476,1.040242901940419,31.28795623779297,1.0448571376319047,20.49257125854492,1.142326088104988,15.812025260925292,1.1924749450700274,16.957833099365235,1.211097319558297,16.66562614440918,1.2201325175811109,14.909623908996583,1.2757388383165789,14.038421630859375,1.2720328970394186,15.417634010314941,1.2625550975250703,14.754776573181152,1.2661957906795955,12.876751136779784,1.259503359002582,12.251357650756836,1.3263932634120246,12.155015563964843,1.3072017908560616,11.107542991638184,1.359569929105976,9.071129608154298,1.3812097703636361,11.176677894592284,1.2964736788456928,1.089173217263315,1.0328594355190597,1.0389971428351719,1.0258001902109073,1.035713165193958,1.0394764905819494,1.1345557492613012,1.181284196238952,1.203933736391137,1.213813947453326,1.2677718854429887,1.268861064246646,1.2634215275421394,1.2684975297398915,1.256060385498672,1.32139700839648,1.3039344299976876,1.3525103567643972,1.370240435753886,1.2886612783683133
178,2.966666666666667,28.852083206176758,33.436363220214844,35.4842643737793,31.816390991210938,32.9880256652832,32.46474838256836,23.09254264831543,18.531789779663086,20.295957565307617,20.12651824951172,18.821603775024414,17.656160354614258,19.30704116821289,18.570737838745117,16.16277503967285,16.084644317626953,15.796048164367676,14.877405166625977,12.322586059570312,14.444127082824707,26.57652053833008,1.0856230470262178,32.306505584716795,1.0349730685832066,34.14685287475586,1.039166464444873,31.086957931518555,1.0234642791777584,31.910779190063476,1.0337580749377366,31.28795623779297,1.0376116655185657,20.49257125854492,1.1268738489166596,15.812025260925292,1.1720060823238678,16.957833099365235,1.1968485269540325,16.66562614440918,1.2076664912025261,14.909623908996583,1.2623795133871427,14.038421630859375,1.2577026690666093,15.417634010314941,1.2522700406103686,14.754776573181152,1.2586254862374535,12.876751136779784,1.2551904488941483,12.251357650756836,1.3128866837573152,12.155015563964843,1.2995498098083196,11.107542991638184,1.3393965864301192,9.071129608154298,1.3584400831946208,11.176677894592284,1.292345294285822,1.0884971256125822,1.0324162615259191,1.038467446099601,1.025441730576398,1.0353159970026486,1.039043864482089,1.1330320312918196,1.1792179275754004,1.2021350201352479,1.2121484067974784,1.266125284992516,1.2671160791026694,1.2624186137125506,1.2669086101723974,1.2544565784205048,1.3184186509351297,1.301287956738338,1.3491193282610578,1.366463613238029,1.2871391427973777
